symbol,date,open,high,low,close,volume,peRatio,earningsGrowth,debtToEquity,revenue,netIncome,ATR14,SMA20,STD20,BB_upper,BB_lower,RSI14,MACD
AAPL,2024-05-28,191.50999450683594,193,189.10000610351562,189.99000549316406,52280100,0,0,0,0,0,2.770714896065848,184.7395004272461,6.664979237993443,198.069458903233,171.4095419512592,67.5938888507675,6.839508158939964
AAPL,2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328,53068000,0,0,0,0,0,2.850714547293527,185.7375,5.880872482447838,197.4992449648957,173.97575503510433,67.53364658856547,6.537025162637491
AAPL,2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,49947900,0,0,0,0,0,2.8035714285714284,186.83699951171874,4.626846200923084,196.0906919135649,177.58330710987258,66.23185254257902,6.305313126643966
AAPL,2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25,75158300,0,0,0,0,0,2.7821437290736606,187.7979995727539,3.5238544099804314,194.84570839271476,180.75029075279303,72.84011228165878,6.128498669616903
AAPL,2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,50080500,0,0,0,0,0,2.688572474888393,188.33049926757812,3.6193854214839765,195.56927011054609,181.09172842461015,70.7330095977689,6.062122588304646
AAPL,2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,47471400,0,0,0,0,0,2.7078584943498885,188.96249923706054,3.5100860263721128,195.98267128980476,181.94232718431633,69.37292071417221,5.966562167689375
AAPL,2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,54156800,0,0,0,0,0,2.655714852469308,189.6359992980957,3.478426760729973,196.59285281955565,182.67914577663575,67.99296434853261,5.944950566671821
AAPL,2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753906,41181800,0,0,0,0,0,2.7192862374441966,190.22299880981444,3.248132208753915,196.71926322732227,183.7267343923066,62.63616349509367,5.749386534031743
AAPL,2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,53103900,0,0,0,0,0,2.8028575352260043,190.83899841308593,3.2856561801379063,197.41031077336174,184.26768605281012,66.92382452544369,5.7228977802622865
AAPL,2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,97262100,0,0,0,0,0,2.962857927594866,191.3424980163574,2.787247664785179,196.91699334592778,185.76800268678704,54.455871460129416,5.336185193263532
AAPL,2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,172373300,0,0,0,0,0,3.836430140904018,192.3859977722168,4.229924252054811,200.84584627632643,183.92614926810717,70.52133776343206,6.091596200735353
AAPL,2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,198134300,0,0,0,0,0,4.604287283761161,193.66799850463866,6.034239515611049,205.73647753586076,181.59951947341656,77.35012841779191,7.086274315346088
AAPL,2024-06-13,214.74000549316406,216.75,211.60000610351562,214.24000549316406,97862700,0,0,0,0,0,4.660001482282366,194.8939987182617,7.4357252139288255,209.76544914611935,180.02254829040407,86.30572564881224,7.878158454910306
AAPL,2024-06-14,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,70122700,0,0,0,0,0,4.672144208635602,196.0264991760254,8.259011919612574,212.54452301525055,179.50847533680025,80.97990528047094,8.269199778444545
AAPL,2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,93728300,0,0,0,0,0,4.855001177106585,197.3664993286133,9.264353884733513,215.8952070980803,178.83779155914627,82.9382625626929,8.814782000039997
AAPL,2024-06-18,217.58999633789062,218.6300048828125,213,214.2899932861328,79943300,0,0,0,0,0,5.061429704938616,198.52899932861328,9.838487947993322,218.2059752245999,178.85202343262665,78.18223387435478,8.951921163059495
AAPL,2024-06-20,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,86172500,0,0,0,0,0,5.315000261579241,199.39549865722657,10.017647367718713,219.430793392664,179.36020392178915,69.90689796766486,8.589600844222701
AAPL,2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,246421400,0,0,0,0,0,5.466428484235491,200.22499923706056,9.966572106841902,220.15814345074438,180.29185502337674,66.06917553947159,8.03314462721329
AAPL,2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,80727000,0,0,0,0,0,5.707142421177456,201.28799896240236,9.614078676598709,220.51615631559977,182.05984160920494,65.2408756284898,7.557480213866057
AAPL,2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,56713900,0,0,0,0,0,5.774999346051898,202.24249954223632,9.389029411611814,221.02055836545995,183.46444071901269,65.69296709632039,7.172872201450161
AAPL,2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,66213200,0,0,0,0,0,6.006428309849331,203.40549926757814,9.238689177920339,221.8828776234188,184.92812091173747,67.53430764626702,7.1232457134208005
AAPL,2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,49772700,0,0,0,0,0,6.082142421177456,204.59599990844725,9.002993108741217,222.6019861259297,186.5900136909648,70.01224874127452,7.070994727200542
AAPL,2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,82542700,0,0,0,0,0,6.294285365513393,205.5625,8.54878341000419,222.66006682000838,188.46493317999162,63.7053229674728,6.671868494332841
AAPL,2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.75,60402900,0,0,0,0,0,6.418570382254464,206.7875,8.305296369857182,223.39809273971434,190.17690726028565,72.52621485533683,6.772133305451945
AAPL,2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,58046200,0,0,0,0,0,5.792855398995536,208.0995002746582,8.25880180616377,224.61710388698575,191.58189666233065,65.64139823421613,7.054311110195101
AAPL,2024-07-03,220,221.5500030517578,219.02999877929688,221.5500030517578,37369800,0,0,0,0,0,5.022855486188616,209.45950012207032,8.121057778285847,225.701615678642,193.21738456549863,61.36728556800941,7.2971077417731465
AAPL,2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,60412400,0,0,0,0,0,5.004998343331473,210.98300018310547,8.285188731285023,227.5533776456755,194.41262272053544,64.78493571134786,7.78628282647
AAPL,2024-07-08,227.08999633789062,227.85000610351562,223.25,227.82000732421875,59085900,0,0,0,0,0,5.057141985212054,212.65000076293944,8.14998429755041,228.94996935804028,196.3500321678386,68.85608656630026,8.1988706458516
AAPL,2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,48076100,0,0,0,0,0,4.812142508370536,214.2395004272461,8.020279592350212,230.2800596119465,198.1989412425457,66.08624955496904,8.497291607647298
AAPL,2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,62627700,0,0,0,0,0,4.7242856706891745,216.23250045776368,7.4573097425118196,231.14711994278733,201.31788097274003,73.80892030752389,8.977282158964783
AAPL,2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,64710600,0,0,0,0,0,4.850714547293527,217.25350112915038,7.541311759259877,232.33612464767015,202.1708776106306,72.33460686794305,8.819471895954734
AAPL,2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,53046500,0,0,0,0,0,4.871428353445871,218.1270004272461,8.003739419650062,234.1344792665462,202.11952158794597,78.22678835832119,8.832246531345106
AAPL,2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,62631300,0,0,0,0,0,4.9128570556640625,219.1349998474121,8.690734215716178,236.51646827884446,201.75353141597975,79.8138039397756,9.04952304330186
AAPL,2024-07-16,235,236.27000427246094,232.3300018310547,234.82000732421875,43234300,0,0,0,0,0,4.962856837681362,220.25149993896486,9.185611805032762,238.62272354903038,201.88027632889933,79.57730383884923,9.15013080567067
AAPL,2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,57345900,0,0,0,0,0,5.133572169712612,220.86200027465821,9.331878198130484,239.52575667091918,202.19824387839725,67.25546691750957,8.650833207577705
AAPL,2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,66034600,0,0,0,0,0,5.475000653948102,221.35650024414062,9.232026341532995,239.82055292720662,202.89244756107462,60.25639353628697,7.786130888196652
AAPL,2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,49151500,0,0,0,0,0,5.314286368233817,222.08800048828124,8.849538611317978,239.7870777109172,204.38892326564527,64.94867862710245,7.030297484596019
AAPL,2024-07-22,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,48201800,0,0,0,0,0,5.157143729073661,222.9115005493164,8.194896506621737,239.30129356255986,206.52170753607294,59.010257065438125,6.330083468695989
AAPL,2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,39960300,0,0,0,0,0,5.084287370954241,223.75500030517577,7.46693768790727,238.68887568099032,208.82112492936122,56.31325653803319,5.793104750621467
AAPL,2024-07-24,224,224.8000030517578,217.1300048828125,218.5399932861328,61777600,0,0,0,0,0,5.467143467494419,224.22849960327147,6.79031080420391,237.8091212116793,210.64787799486365,46.47787135331558,4.79025118750846
AAPL,2024-07-25,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,51391200,0,0,0,0,0,5.562144688197544,224.44049987792968,6.504411515877453,237.44932290968458,211.43167684617478,38.650940594001284,3.8661902393339744
AAPL,2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,41601300,0,0,0,0,0,5.482145036969866,224.63349990844728,6.246892760696127,237.12728542983953,212.13971438705502,37.01947124511109,3.1356446908279167
AAPL,2024-07-29,216.9600067138672,219.3000030517578,215.75,218.24000549316406,36311800,0,0,0,0,0,5.519288199288504,225.0145004272461,5.577044959787625,236.16859034682136,213.86041050767085,36.04278991205791,2.5498821871750295
AAPL,2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,41643800,0,0,0,0,0,5.505716596330915,225.11700057983398,5.441399150780248,235.99979888139447,214.2342022782735,28.936417128299055,2.106565134147644
AAPL,2024-07-31,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,50036300,0,0,0,0,0,5.3492889404296875,225.20750045776367,5.374675236702835,235.95685093116936,214.458149984358,41.29399244754879,1.9968828426979996
AAPL,2024-08-01,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,62501000,0,0,0,0,0,5.520003182547433,225.04800033569336,5.5260512081734,236.10010275204016,213.99589791934656,31.133839627662837,1.59144068970906
AAPL,2024-08-02,219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,105568600,0,0,0,0,0,5.605717250279018,224.7240005493164,5.629793110568541,235.98358677045348,213.46441432817932,25.701881390447042,1.3753086246640294
AAPL,2024-08-05,199.08999633789062,213.5,196,209.27000427246094,119548600,0,0,0,0,0,7.02857426234654,223.7965003967285,6.5035644906078645,236.80362937794422,210.7893714155128,18.134179208833885,0.34551532025670895
AAPL,2024-08-06,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,69660500,0,0,0,0,0,7.08143070765904,222.7240005493164,7.326399126892553,237.3767988031015,208.0712022955313,20.088398973414954,-0.6279760166403321
AAPL,2024-08-07,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,63516400,0,0,0,0,0,7.015716552734375,221.56600112915038,7.443221191951044,236.45244351305246,206.6795587452483,28.931938072932383,-1.1769158709795988
AAPL,2024-08-08,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,47161100,0,0,0,0,0,7.147858755929129,220.85300064086914,7.516571508630185,235.8861436581295,205.81985762360878,35.30981804369462,-1.3151810273809872
AAPL,2024-08-09,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,42201600,0,0,0,0,0,7.156429835728237,220.13800125122071,7.236001520406233,234.61000429203318,205.66599821040825,40.354818415784955,-1.174787784454736
AAPL,2024-08-12,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,38028100,0,0,0,0,0,7.131428309849331,219.29450149536132,6.4666906760093905,232.2278828473801,206.36112014334253,40.71038655225226,-0.9484997361520016
AAPL,2024-08-13,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,0,0,0,0,0,6.880000523158482,218.61700134277345,5.431587782725443,229.48017690822434,207.75382577732256,53.63710508276663,-0.4620513998658282
AAPL,2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,0,0,0,0,0,6.672857012067523,218.25900115966797,4.9587246383851165,228.17645043643822,208.34155188289773,55.72704416288434,-0.03976817300272728
AAPL,2024-08-15,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,0,0,0,0,0,6.683570861816406,218.28600158691407,4.992247998547016,228.2704975840081,208.30150558982004,58.56562766936924,0.5308499468815171
AAPL,2024-08-16,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,0,0,0,0,0,6.657142639160156,218.37300186157228,5.1102378217819,228.59347750513606,208.1525262180085,59.639589824563515,1.077962865542986
AAPL,2024-08-19,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,0,0,0,0,0,6.571428571428571,218.46950149536133,5.231610636001652,228.93272276736462,208.00628022335803,58.83818690202195,1.48156428614314
AAPL,2024-08-20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,0,0,0,0,0,6.335714067731585,218.54450149536132,5.3345757843006405,229.2136530639626,207.87534992676004,55.9145410304426,1.830350601817571
AAPL,2024-08-21,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,0,0,0,0,0,6.012142726353237,218.9375015258789,5.602560736080204,230.14262299803931,207.7323800537185,61.87941863312139,2.0739825599752635
AAPL,2024-08-22,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,0,0,0,0,0,5.765714372907366,219.28950119018555,5.7204739380608745,230.7304490663073,207.8485533140638,56.82548560718684,2.0920537707222877
AAPL,2024-08-23,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,0,0,0,0,0,4.339285714285714,219.7335006713867,5.940438334615942,231.6143773406186,207.8526240021548,83.87965038376461,2.266644367625929
AAPL,2024-08-26,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,0,0,0,0,0,3.9442858014787947,220.18050003051758,6.144101638687148,232.46870330789187,207.89229675314328,91.16797454810865,2.4047233822667806
AAPL,2024-08-27,226,228.85000610351562,224.88999938964844,228.02999877929688,35934600,0,0,0,0,0,3.7092862810407365,220.64199981689453,6.365724297252297,233.37344841139912,207.91055122238993,90.48465843094259,2.553307446071898
AAPL,2024-08-28,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,0,0,0,0,0,3.6242871965680803,220.8625,6.486940074312875,233.83638014862575,207.88861985137427,82.0837688478422,2.517773473850866
AAPL,2024-08-29,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,0,0,0,0,0,3.7400011335100447,221.43399963378906,6.739856182088982,234.91371199796703,207.9542872696111,82.40077760815439,2.7244877813919572
AAPL,2024-08-30,230.19000244140625,230.39999389648438,227.47999572753906,229,52990800,0,0,0,0,0,3.669287545340402,221.8909996032715,6.9249661958685556,235.7409319950086,208.0410672115344,78.09901105572119,2.792375734202551
AAPL,2024-09-03,228.5500030517578,229,221.1699981689453,222.77000427246094,50190600,0,0,0,0,0,3.917144775390625,222.56599960327148,6.290762125317407,235.1475238539063,209.98447535263665,53.27511440778479,2.316762639373536
AAPL,2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,0,0,0,0,0,4.057145254952567,223.24700012207032,5.2438065707518176,233.73461326357395,212.7593869805667,48.215025890514745,1.7645671967354986
AAPL,2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,0,0,0,0,0,4.128572736467634,223.875,4.2575228434322145,232.39004568686443,215.35995431313557,44.89082951974051,1.4338775964731099
AAPL,2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,0,0,0,0,0,4.292143685477121,224.25050048828126,3.5876434227436156,231.42578733376848,217.07521364279404,38.69432560716959,1.0340055677019677
AAPL,2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,0,0,0,0,0,4.402857099260602,224.4840003967285,3.1884490854416963,230.86089856761188,218.10710222584513,39.20206821209099,0.7161111724828118
AAPL,2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,0,0,0,0,0,4.619285583496094,224.61300048828124,2.9475843208689656,230.50816913001918,218.7178318465433,36.230626097301865,0.3950698937807715
AAPL,2024-09-11,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,0,0,0,0,0,4.781428745814732,224.68250045776367,2.8836351586282425,230.44977077502014,218.9152301405072,42.71807681932212,0.3424586522737627
AAPL,2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,37498200,0,0,0,0,0,4.730713980538504,224.73500061035156,2.838425172259406,230.41185095487037,219.05815026583275,46.32107674122348,0.3061113333743606
AAPL,2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,0,0,0,0,0,4.6049989972795755,224.6240005493164,2.8799455866899866,230.38389172269638,218.86410937593644,40.082263659352016,0.25260683861725397
AAPL,2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,0,0,0,0,0,4.975713457380023,224.13750076293945,3.376913614149056,230.89132799123757,217.38367353464133,30.41126113034059,-0.28518221646692155
AAPL,2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,45519300,0,0,0,0,0,4.864283970424107,223.68250045776367,3.707054223230464,231.09660890422458,216.26839201130275,29.443990822385473,-0.6657852203093171
AAPL,2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,0,0,0,0,0,4.988570077078683,223.3915008544922,3.7021056621718484,230.79571217883588,215.9872895301485,40.23567406162194,-0.6452793195337279
AAPL,2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,0,0,0,0,0,5.181428091866629,223.51500091552734,3.839072481595349,231.19314587871804,215.83685595233663,48.66975284536056,0.030675195888818507
AAPL,2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,0,0,0,0,0,5.3635711669921875,223.6985008239746,3.9687219177837814,231.63594465954216,215.76105698840703,48.8392286645805,0.506472467191287
AAPL,2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,0,0,0,0,0,5.0642852783203125,223.68000106811525,3.9548732519495626,231.58974757201437,215.77025456421612,56.174899679493876,0.7354709839100906
AAPL,2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,0,0,0,0,0,4.944999694824219,223.68950119018555,3.963488101166644,231.61647739251885,215.76252498785226,61.264677503545805,0.978298725401828
AAPL,2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,0,0,0,0,0,4.853571210588727,223.60650100708008,3.888393667862693,231.38328834280546,215.8297136713547,57.022164741368385,1.0776275972212659
AAPL,2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,0,0,0,0,0,4.683570861816406,223.65800094604492,3.9328105162727214,231.52362197859037,215.79237991349947,61.964286784737055,1.2349073285862744
AAPL,2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,0,0,0,0,0,4.51642826625279,223.55800094604493,3.798762968242127,231.1555268825292,215.96047500956067,62.20723054922479,1.3655967564889693
AAPL,2024-09-30,230.0399932861328,233,229.64999389648438,233,54541900,0,0,0,0,0,4.549285888671875,223.75800094604492,4.1674212302657585,232.09284340657643,215.4231584855134,69.77601545450757,1.8680394733993921
AAPL,2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,0,0,0,0,0,4.839285714285714,223.93000106811525,4.1939987376486645,232.31799854341259,215.5420035928179,54.81944857021762,1.6987510894821582
AAPL,2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,0,0,0,0,0,4.883571079799107,224.22650070190429,4.175346605630558,232.5771939131654,215.87580749064318,55.376774618581045,1.5922282059974862
AAPL,2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,0,0,0,0,0,4.980713980538504,224.39100036621093,4.164152500085119,232.71930536638118,216.06269536604069,54.15683394794078,1.4020779983845557
AAPL,2024-10-04,227.89999389648438,228,224.1300048828125,226.8000030517578,37245100,0,0,0,0,0,4.644284929547991,224.69000015258788,4.111365989955462,232.9127321324988,216.46726817267697,65.8403942195524,1.3272646583038181
AAPL,2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,0,0,0,0,0,4.8635711669921875,224.72900009155273,4.078895677518175,232.8867914465891,216.57120873651638,56.495242548898325,0.8458893185737395
AAPL,2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,0,0,0,0,0,4.74714115687779,225.0120002746582,3.9426802456330785,232.89736076592436,217.12663978339202,56.70185315883281,0.784573864355707
AAPL,2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,0,0,0,0,0,4.4464263916015625,225.3559997558594,4.0218072440837735,233.39961424402694,217.31238526769184,51.00029661030463,1.0283335424623203
AAPL,2024-10-10,227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,0,0,0,0,0,4.224997384207589,225.66949920654298,4.052267684585111,233.7740345757132,217.56496383737277,51.26049958372603,1.1677084065918564
AAPL,2024-10-11,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,31759200,0,0,0,0,0,4.112855093819754,225.92199935913087,4.003953737876529,233.92990683488392,217.9140918833778,51.63241047100712,1.1447383993176743
AAPL,2024-10-14,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,39882100,0,0,0,0,0,4.152853829520089,226.6709991455078,3.508116088306142,233.68723132212008,219.65476696889553,55.46898191579674,1.4128418021733467
AAPL,2024-10-15,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,64751400,0,0,0,0,0,4.355711800711496,227.52399978637695,3.0454000724396293,233.61479993125621,221.43319964149768,59.97867513907164,1.8102126113637382
AAPL,2024-10-16,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,34082200,0,0,0,0,0,4.421427045549665,228.0784996032715,2.7454493147957892,233.56939823286308,222.5876009736799,55.54687093322249,1.9357850244799124
AAPL,2024-10-17,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,32993800,0,0,0,0,0,4.500712803431919,228.24249954223632,2.882381999612125,234.00726354146056,222.47773554301207,55.662340699169874,2.041623021033388
AAPL,2024-10-18,236.17999267578125,236.17999267578125,234.00999450683594,235,46431500,0,0,0,0,0,4.416426522391183,228.5824996948242,3.2366072029576287,235.05571410073946,222.10928528890895,52.767018370509234,2.3286290833311796
AAPL,2024-10-21,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,36254500,0,0,0,0,0,3.926427568708147,229.082999420166,3.6222252691334815,236.32744995843296,221.83854888189904,66.65584412370563,2.645016636521092
AAPL,2024-10-22,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,38846600,0,0,0,0,0,3.8928560529436385,229.50749969482422,3.8845827944133084,237.27666528365083,221.7383341059976,64.70208044369095,2.8132976829595293
AAPL,2024-10-23,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,52287000,0,0,0,0,0,4.222142900739398,229.72699966430665,3.824662555575377,237.3763247754574,222.0776745531559,57.29853319563809,2.5062433414788927
AAPL,2024-10-24,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,31109500,0,0,0,0,0,4.117857796805246,229.87949981689454,3.7943087684363745,237.4681173537673,222.29088228002178,55.55556554920209,2.2219568503496134
AAPL,2024-10-25,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,38802300,0,0,0,0,0,3.9878572736467635,230.06050033569335,3.7766172782443537,237.61373489218207,222.50726577920463,66.3857215469113,2.0409120782669845
AAPL,2024-10-28,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,36087100,0,0,0,0,0,3.9185714721679688,230.08050003051758,3.7931538364329516,237.66680770338348,222.49419235765168,63.837505015704345,2.0345552860353564
AAPL,2024-10-29,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,35417200,0,0,0,0,0,3.7107140677315846,230.4534996032715,3.7608611067345286,237.97522181674054,222.93177738980245,58.57916257250626,2.0279278803973853
AAPL,2024-10-30,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,47070900,0,0,0,0,0,3.8357140677315846,230.61949996948243,3.667156611067718,237.95381319161788,223.28518674734698,51.952862994020734,1.7148394875083
AAPL,2024-10-31,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,64370100,0,0,0,0,0,4.0257143293108255,230.63150024414062,3.651298806354776,237.93409785685017,223.32890263143108,47.252010004126625,1.1157547742492682
AAPL,2024-11-01,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,65276700,0,0,0,0,0,4.130000523158482,230.4370002746582,3.94223409651346,238.32146846768512,222.55253208163128,35.5792285205784,0.3943550157215725
